game_status,dealer_total,dealer_cards,player_name,player_total,player_cards,player_wager,player_balance,running_count,deck_remaining_percent,true_count,remaining_cards
player bust,17,two seven five three ,computer,24,jack four two eight ,100,1500,2,0.5769230769230769,3.466666666666667,",three,seven,five,four,nine,ace,ten,ten,six,king,two,five,nine,jack,four,queen,ace,nine,eight,king,eight,queen,two,queen,nine"
dealer wins,20,king queen ,computer,17,five two six four ,100,1400,0,0.9230769230769231,0.0,",eight,six,two,queen,jack,jack,two,ace,seven,jack,queen,king,king,seven,nine,eight,four,ace,three,nine,ace,four,nine,three,six,ten,nine,king,three,ace,queen,five,eight,ten,six,five,five,seven,eight,ten,three,four,seven,jack,ten"
dealer bust,26,six queen jack ,computer,20,eight two jack ,100,1500,1,0.8076923076923077,1.2380952380952381,",two,ace,seven,jack,queen,king,king,seven,nine,eight,four,ace,three,nine,ace,four,nine,three,six,ten,nine,king,three,ace,queen,five,eight,ten,six,five,five,seven,eight,ten,three,four,seven,jack,ten"
dealer wins,21,ace jack ,computer,19,two seven queen ,100,1400,0,0.6923076923076923,0.0,",king,king,seven,nine,eight,four,ace,three,nine,ace,four,nine,three,six,ten,nine,king,three,ace,queen,five,eight,ten,six,five,five,seven,eight,ten,three,four,seven,jack,ten"
dealer wins,19,king nine ,computer,17,king seven ,100,1300,-2,0.5961538461538461,-3.3548387096774195,",eight,four,ace,three,nine,ace,four,nine,three,six,ten,nine,king,three,ace,queen,five,eight,ten,six,five,five,seven,eight,ten,three,four,seven,jack,ten"
player wins,17,four three nine ace ,computer,19,eight ace ,100,1400,-1,0.5192307692307692,-1.9259259259259263,",four,nine,three,six,ten,nine,king,three,ace,queen,five,eight,ten,six,five,five,seven,eight,ten,three,four,seven,jack,ten"
player bust,18,queen eight ,computer,25,six seven three nine ,100,1300,0,0.9230769230769231,0.0,",eight,jack,king,six,ace,eight,two,six,jack,four,ten,nine,five,four,ace,nine,ace,five,four,seven,king,king,jack,nine,three,two,ten,five,five,seven,king,two,two,jack,six,ten,queen,queen,three,four,seven,three,ace,queen,ten"
player wins,17,jack six ace ,computer,18,eight king ,100,1400,-1,0.8076923076923077,-1.2380952380952381,",eight,two,six,jack,four,ten,nine,five,four,ace,nine,ace,five,four,seven,king,king,jack,nine,three,two,ten,five,five,seven,king,two,two,jack,six,ten,queen,queen,three,four,seven,three,ace,queen,ten"
dealer bust,22,two jack ten ,computer,18,eight six four ,100,1500,0,0.7115384615384616,0.0,",nine,five,four,ace,nine,ace,five,four,seven,king,king,jack,nine,three,two,ten,five,five,seven,king,two,two,jack,six,ten,queen,queen,three,four,seven,three,ace,queen,ten"
player bust,23,five ace ace five four seven ,computer,22,nine four nine ,100,1400,1,0.5961538461538461,1.6774193548387097,",king,king,jack,nine,three,two,ten,five,five,seven,king,two,two,jack,six,ten,queen,queen,three,four,seven,three,ace,queen,ten"
dealer bust,23,six nine eight ,computer,17,seven ten ,100,1500,0,0.9230769230769231,0.0,",six,ace,six,four,king,seven,nine,queen,five,six,eight,jack,ace,ten,four,five,nine,ten,three,five,jack,ace,two,seven,ace,eight,three,queen,two,queen,king,two,king,three,king,eight,three,jack,nine,two,five,ten,four,queen,jack,four"
dealer bust,22,ace four king seven ,computer,12,six six ,100,1600,2,0.8269230769230769,2.418604651162791,",nine,queen,five,six,eight,jack,ace,ten,four,five,nine,ten,three,five,jack,ace,two,seven,ace,eight,three,queen,two,queen,king,two,king,three,king,eight,three,jack,nine,two,five,ten,four,queen,jack,four"
dealer bust,24,queen six eight ,computer,14,nine five ,100,1700,3,0.7115384615384616,4.216216216216216,",jack,ace,ten,four,five,nine,ten,three,five,jack,ace,two,seven,ace,eight,three,queen,two,queen,king,two,king,three,king,eight,three,jack,nine,two,five,ten,four,queen,jack,four"
Tie,20,ace four five ,computer,20,jack ten ,100,1700,1,0.6153846153846154,1.625,",nine,ten,three,five,jack,ace,two,seven,ace,eight,three,queen,two,queen,king,two,king,three,king,eight,three,jack,nine,two,five,ten,four,queen,jack,four"
dealer bust,25,ten five jack ,computer,12,nine three ,100,1800,2,0.5192307692307692,3.8518518518518525,",ace,two,seven,ace,eight,three,queen,two,queen,king,two,king,three,king,eight,three,jack,nine,two,five,ten,four,queen,jack,four"
player bust,19,three nine seven ,computer,22,king four two six ,100,1700,1,0.9230769230769231,1.0833333333333333,",ten,eight,five,nine,jack,two,three,seven,three,ace,three,queen,five,five,ten,jack,four,jack,eight,jack,queen,seven,ace,king,eight,king,six,six,ten,king,queen,five,six,four,ace,two,ace,eight,queen,nine,four,two,seven,ten"
player bust,17,eight nine ,computer,25,ten five jack ,100,1600,1,0.7884615384615384,1.2682926829268293,",two,three,seven,three,ace,three,queen,five,five,ten,jack,four,jack,eight,jack,queen,seven,ace,king,eight,king,six,six,ten,king,queen,five,six,four,ace,two,ace,eight,queen,nine,four,two,seven,ten"
dealer wins,21,three three queen five ,computer,13,two seven ace three ,100,1500,4,0.6923076923076923,5.777777777777778,",five,ten,jack,four,jack,eight,jack,queen,seven,ace,king,eight,king,six,six,ten,king,queen,five,six,four,ace,two,ace,eight,queen,nine,four,two,seven,ten"
dealer bust,24,ten four jack ,computer,15,five jack ,100,1600,4,0.5384615384615384,7.428571428571429,",eight,jack,queen,seven,ace,king,eight,king,six,six,ten,king,queen,five,six,four,ace,two,ace,eight,queen,nine,four,two,seven,ten"
player wins,17,jack seven ,computer,18,eight queen ,100,1700,2,0.4423076923076923,4.521739130434783,",ace,king,eight,king,six,six,ten,king,queen,five,six,four,ace,two,ace,eight,queen,nine,four,two,seven,ten"
dealer bust,25,five king king ,computer,20,queen jack ,100,1800,-2,0.9230769230769231,-2.1666666666666665,",queen,three,ace,jack,nine,three,four,five,eight,six,six,ace,eight,ten,three,seven,six,queen,two,ace,king,ten,four,two,nine,five,two,eight,jack,seven,seven,queen,six,two,nine,ten,four,ace,nine,three,king,jack,five,eight,ten,seven"
blackjack,22,three jack nine ,computer,21,queen ace ,100,2000,-4,0.8269230769230769,-4.837209302325582,",three,four,five,eight,six,six,ace,eight,ten,three,seven,six,queen,two,ace,king,ten,four,two,nine,five,two,eight,jack,seven,seven,queen,six,two,nine,ten,four,ace,nine,three,king,jack,five,eight,ten,seven"
dealer wins,21,four eight ace eight ,computer,20,three five six six ,100,1900,-1,0.7307692307692308,-1.3684210526315788,",ten,three,seven,six,queen,two,ace,king,ten,four,two,nine,five,two,eight,jack,seven,seven,queen,six,two,nine,ten,four,ace,nine,three,king,jack,five,eight,ten,seven"
dealer wins,19,three six queen ,computer,17,ten seven ,100,1800,0,0.5769230769230769,0.0,",two,ace,king,ten,four,two,nine,five,two,eight,jack,seven,seven,queen,six,two,nine,ten,four,ace,nine,three,king,jack,five,eight,ten,seven"
dealer wins,21,ace ten ,computer,18,two king four two ,100,1700,-2,0.4807692307692307,-4.16,",nine,five,two,eight,jack,seven,seven,queen,six,two,nine,ten,four,ace,nine,three,king,jack,five,eight,ten,seven"
dealer bust,24,eight six king ,computer,17,king seven ,100,1800,0,0.9230769230769231,0.0,",eight,queen,jack,three,two,jack,six,two,ten,three,four,six,six,nine,eight,king,ace,seven,queen,three,nine,two,ten,ten,eight,ace,ace,queen,two,five,ten,king,ace,jack,jack,nine,nine,four,five,four,seven,four,five,five,queen,seven"
dealer bust,25,queen three two jack ,computer,18,eight jack ,100,1900,-1,0.8269230769230769,-1.2093023255813955,",six,two,ten,three,four,six,six,nine,eight,king,ace,seven,queen,three,nine,two,ten,ten,eight,ace,ace,queen,two,five,ten,king,ace,jack,jack,nine,nine,four,five,four,seven,four,five,five,queen,seven"
dealer wins,21,two three four six six ,computer,16,six ten ,100,1800,1,0.7115384615384616,1.4054054054054053,",nine,eight,king,ace,seven,queen,three,nine,two,ten,ten,eight,ace,ace,queen,two,five,ten,king,ace,jack,jack,nine,nine,four,five,four,seven,four,five,five,queen,seven"
Tie,19,eight ace ,computer,19,nine king ,100,1800,-1,0.5769230769230769,-1.7333333333333334,",seven,queen,three,nine,two,ten,ten,eight,ace,ace,queen,two,five,ten,king,ace,jack,jack,nine,nine,four,five,four,seven,four,five,five,queen,seven"
player bust,19,queen nine ,computer,22,seven three two ten ,100,1700,-1,0.5,-2.0,",ten,eight,ace,ace,queen,two,five,ten,king,ace,jack,jack,nine,nine,four,five,four,seven,four,five,five,queen,seven"
player wins,18,three seven eight ,computer,20,queen ten ,100,1800,-1,0.9230769230769231,-1.0833333333333333,",seven,ace,five,ace,jack,ace,two,six,queen,six,four,seven,jack,jack,eight,six,ace,four,eight,two,three,ten,three,nine,six,king,nine,nine,seven,king,eight,four,queen,two,two,five,nine,ten,queen,three,four,king,jack,five,king,ten"
player bust,21,ace ace ace two six queen ,computer,22,seven five jack ,100,1700,-2,0.8269230769230769,-2.418604651162791,",six,four,seven,jack,jack,eight,six,ace,four,eight,two,three,ten,three,nine,six,king,nine,nine,seven,king,eight,four,queen,two,two,five,nine,ten,queen,three,four,king,jack,five,king,ten"
player bust,22,four jack eight ,computer,23,six seven jack ,100,1600,-1,0.6538461538461539,-1.5294117647058822,",six,ace,four,eight,two,three,ten,three,nine,six,king,nine,nine,seven,king,eight,four,queen,two,two,five,nine,ten,queen,three,four,king,jack,five,king,ten"
player bust,19,ace eight ,computer,25,six four two three ten ,100,1500,0,0.5384615384615384,0.0,",three,nine,six,king,nine,nine,seven,king,eight,four,queen,two,two,five,nine,ten,queen,three,four,king,jack,five,king,ten"
dealer bust,22,king two jack ,computer,19,seven three nine ,100,1600,1,0.9230769230769231,1.0833333333333333,",six,three,ten,seven,three,nine,seven,five,five,nine,ten,two,two,king,three,four,eight,two,six,ten,jack,ten,four,jack,jack,ace,queen,queen,six,five,eight,four,four,eight,ace,ace,eight,ace,king,seven,nine,king,queen,six,queen"
Tie,19,three seven nine ,computer,19,six ten three ,100,1600,2,0.8076923076923077,2.4761904761904763,",seven,five,five,nine,ten,two,two,king,three,four,eight,two,six,ten,jack,ten,four,jack,jack,ace,queen,queen,six,five,eight,four,four,eight,ace,ace,eight,ace,king,seven,nine,king,queen,six,queen"
player bust,18,five nine two two ,computer,22,seven five ten ,100,1500,4,0.6923076923076923,5.777777777777778,",king,three,four,eight,two,six,ten,jack,ten,four,jack,jack,ace,queen,queen,six,five,eight,four,four,eight,ace,ace,eight,ace,king,seven,nine,king,queen,six,queen"
player bust,21,three eight ten ,computer,22,king four two six ,100,1400,5,0.5576923076923077,8.96551724137931,",jack,ten,four,jack,jack,ace,queen,queen,six,five,eight,four,four,eight,ace,ace,eight,ace,king,seven,nine,king,queen,six,queen"
dealer wins,21,queen ace ,computer,19,nine king ,100,1300,-3,0.9230769230769231,-3.25,",six,five,eight,ace,seven,four,six,five,two,three,ace,king,king,four,two,queen,two,six,three,jack,jack,ten,ten,jack,nine,king,queen,four,eight,ace,eight,six,three,five,ten,five,seven,queen,eight,jack,nine,three,two,four,seven,seven,nine"
player wins,20,five ace four ,computer,21,six eight seven ,100,1400,-2,0.8461538461538461,-2.3636363636363638,",six,five,two,three,ace,king,king,four,two,queen,two,six,three,jack,jack,ten,ten,jack,nine,king,queen,four,eight,ace,eight,six,three,five,ten,five,seven,queen,eight,jack,nine,three,two,four,seven,seven,nine"
player wins,18,five three king ,computer,19,six two ace ,100,1500,2,0.7307692307692308,2.7368421052631575,",king,four,two,queen,two,six,three,jack,jack,ten,ten,jack,nine,king,queen,four,eight,ace,eight,six,three,five,ten,five,seven,queen,eight,jack,nine,three,two,four,seven,seven,nine"
player wins,17,four queen three ,computer,20,king two two six ,100,1600,2,0.6153846153846154,3.25,",jack,jack,ten,ten,jack,nine,king,queen,four,eight,ace,eight,six,three,five,ten,five,seven,queen,eight,jack,nine,three,two,four,seven,seven,nine"
Tie,20,jack ten ,computer,20,jack ten ,100,1600,-2,0.4807692307692307,-4.16,",jack,nine,king,queen,four,eight,ace,eight,six,three,five,ten,five,seven,queen,eight,jack,nine,three,two,four,seven,seven,nine"
dealer wins,18,five eight five ,computer,17,king seven ,100,1500,0,0.9230769230769231,0.0,",ace,four,three,jack,six,two,four,queen,nine,two,seven,queen,four,seven,king,three,ace,nine,nine,seven,ten,ten,jack,ace,eight,queen,ace,king,eight,nine,two,ten,five,six,jack,king,six,two,queen,five,three,ten,six,four,three,eight"
player bust,23,four jack nine ,computer,26,ace three six two four queen ,100,1400,0,0.8269230769230769,0.0,",two,seven,queen,four,seven,king,three,ace,nine,nine,seven,ten,ten,jack,ace,eight,queen,ace,king,eight,nine,two,ten,five,six,jack,king,six,two,queen,five,three,ten,six,four,three,eight"
dealer wins,18,seven four seven ,computer,12,two queen ,100,1300,1,0.6538461538461539,1.5294117647058822,",king,three,ace,nine,nine,seven,ten,ten,jack,ace,eight,queen,ace,king,eight,nine,two,ten,five,six,jack,king,six,two,queen,five,three,ten,six,four,three,eight"
blackjack,21,three nine nine ,computer,21,king ace ,100,1500,0,0.5576923076923077,0.0,",seven,ten,ten,jack,ace,eight,queen,ace,king,eight,nine,two,ten,five,six,jack,king,six,two,queen,five,three,ten,six,four,three,eight"
dealer wins,20,ten jack ,computer,17,seven ten ,100,1400,-3,0.46153846153846156,-6.5,",ace,eight,queen,ace,king,eight,nine,two,ten,five,six,jack,king,six,two,queen,five,three,ten,six,four,three,eight"
player bust,21,king ace ,computer,26,seven nine king ,100,1300,-2,0.9230769230769231,-2.1666666666666665,",two,three,ace,four,two,jack,king,king,ace,nine,ten,four,six,eight,six,jack,five,six,seven,ace,five,queen,five,seven,ten,two,five,eight,queen,four,ten,seven,nine,six,queen,three,eight,jack,four,three,eight,ten,queen,three,nine,jack"
dealer wins,17,three four king ,computer,15,two ace two jack ,100,1200,0,0.8269230769230769,0.0,",king,ace,nine,ten,four,six,eight,six,jack,five,six,seven,ace,five,queen,five,seven,ten,two,five,eight,queen,four,ten,seven,nine,six,queen,three,eight,jack,four,three,eight,ten,queen,three,nine,jack"
dealer wins,21,ace ten ,computer,19,king nine ,100,1100,-3,0.6923076923076923,-4.333333333333333,",four,six,eight,six,jack,five,six,seven,ace,five,queen,five,seven,ten,two,five,eight,queen,four,ten,seven,nine,six,queen,three,eight,jack,four,three,eight,ten,queen,three,nine,jack"
dealer bust,22,six six jack ,computer,12,four eight ,100,1200,0,0.6153846153846154,0.0,",five,six,seven,ace,five,queen,five,seven,ten,two,five,eight,queen,four,ten,seven,nine,six,queen,three,eight,jack,four,three,eight,ten,queen,three,nine,jack"
Tie,17,six ace ,computer,17,five seven five ,100,1200,1,0.5192307692307692,1.9259259259259263,",queen,five,seven,ten,two,five,eight,queen,four,ten,seven,nine,six,queen,three,eight,jack,four,three,eight,ten,queen,three,nine,jack"
Tie,21,ten ace ,computer,21,seven four king ,100,1200,-1,0.9230769230769231,-1.0833333333333333,",queen,ace,nine,jack,seven,two,seven,four,ten,five,eight,seven,eight,jack,two,six,two,jack,nine,five,five,five,ten,king,six,three,king,queen,queen,eight,two,four,jack,ace,king,four,ten,nine,six,three,ace,eight,nine,six,queen,three"
dealer wins,21,ace jack ,computer,19,queen nine ,100,1100,-4,0.8269230769230769,-4.837209302325582,",seven,two,seven,four,ten,five,eight,seven,eight,jack,two,six,two,jack,nine,five,five,five,ten,king,six,three,king,queen,queen,eight,two,four,jack,ace,king,four,ten,nine,six,three,ace,eight,nine,six,queen,three"
dealer wins,21,two four ten five ,computer,14,seven seven ,100,1000,-2,0.75,-2.6666666666666665,",eight,seven,eight,jack,two,six,two,jack,nine,five,five,five,ten,king,six,three,king,queen,queen,eight,two,four,jack,ace,king,four,ten,nine,six,three,ace,eight,nine,six,queen,three"
player wins,17,seven jack ,computer,18,eight eight two ,100,1100,-3,0.6346153846153846,-4.7272727272727275,",six,two,jack,nine,five,five,five,ten,king,six,three,king,queen,queen,eight,two,four,jack,ace,king,four,ten,nine,six,three,ace,eight,nine,six,queen,three"
Tie,21,two nine five five ,computer,21,six jack five ,100,1100,-2,0.5384615384615384,-3.7142857142857144,",ten,king,six,three,king,queen,queen,eight,two,four,jack,ace,king,four,ten,nine,six,three,ace,eight,nine,six,queen,three"
player wins,20,king queen ,computer,21,three ace eight nine ,100,1200,-2,0.9230769230769231,-2.1666666666666665,",seven,queen,six,ten,ten,seven,ace,queen,ace,four,two,two,jack,two,three,king,six,six,four,eight,seven,nine,ten,three,jack,ace,four,jack,jack,eight,king,two,six,queen,seven,five,eight,five,nine,four,king,five,three,nine,five"
player bust,20,queen ten ,computer,23,seven six ten ,100,1100,-3,0.8076923076923077,-3.7142857142857144,",seven,ace,queen,ace,four,two,two,jack,two,three,king,six,six,four,eight,seven,nine,ten,three,jack,ace,four,jack,jack,eight,king,two,six,queen,seven,five,eight,five,nine,four,king,five,three,nine,five"
dealer wins,20,ace ace four two two jack ,computer,17,seven queen ,100,1000,-6,0.7115384615384616,-8.432432432432432,",two,three,king,six,six,four,eight,seven,nine,ten,three,jack,ace,four,jack,jack,eight,king,two,six,queen,seven,five,eight,five,nine,four,king,five,three,nine,five"
dealer wins,19,three six six four ,computer,12,two king ,100,900,-4,0.5576923076923077,-7.172413793103448,",eight,seven,nine,ten,three,jack,ace,four,jack,jack,eight,king,two,six,queen,seven,five,eight,five,nine,four,king,five,three,nine,five"
